YY,MM,RR
2005,5,2.8377358491
2005,5,3.4377358491
2005,5,-2.5622641509
2005,5,-3.9622641509
2005,5,14.4377358491
2005,5,0.8377358491
2005,5,-3.9622641509
2005,5,11.8377358491
2005,5,5.8377358491
2005,5,34.0377358491
2005,5,38.6377358491
2005,5,19.2377358491
2005,5,24.4377358491
2005,5,38.4377358491
2005,5,16.8377358491
2005,5,2.8377358491
2005,6,63.8377358491
2005,6,74.6377358491
2005,6,21.0377358491
2005,6,51.6377358491
2005,6,14.8377358491
2005,6,5.0377358491
2005,6,7.9377358491
2005,6,13.0377358491
2005,6,34.0377358491
2005,6,40.2377358491
2005,6,-2.1622641509
2005,6,-3.9622641509
2005,6,-3.9622641509
2005,6,-3.9622641509
2005,6,-3.9622641509
2005,6,-3.9622641509
2005,6,-3.3622641509
2005,6,-3.9622641509
2005,6,-3.9622641509
2005,6,-3.5622641509
2005,6,-3.1622641509
2005,6,-2.7622641509
2005,6,-3.9622641509
2005,6,-2.3622641509
2005,6,-1.1622641509
2005,6,13.4377358491
2005,6,7.0377358491
2005,6,10.2377358491
2005,6,1.8377358491
2005,6,-1.7622641509
2005,7,-3.9622641509
2005,7,-3.9622641509
2005,7,6.2377358491
2005,7,-3.9622641509
2005,7,14.0377358491
2005,7,6.2377358491
2005,7,-3.9622641509
2005,7,-3.9622641509
2005,7,6.6377358491
2005,7,-3.9622641509
2005,7,-3.3622641509
2005,7,15.0377358491
2005,7,0.0377358491
2005,7,14.2377358491
2005,7,8.6377358491
2005,7,-3.9622641509
2005,7,38.2377358491
2005,7,44.4377358491
2005,7,2.2377358491
2005,7,11.2377358491
2005,7,-3.7622641509
2005,7,24.8377358491
2005,7,2.6377358491
2005,7,8.0377358491
2005,7,-0.7622641509
2005,7,0.4377358491
2005,7,7.0377358491
2005,7,-1.3622641509
2005,7,-3.7622641509
2005,7,-3.9622641509
2005,7,4.0377358491
2005,8,16.2377358491
2005,8,-3.9622641509
2005,8,47.6377358491
2005,8,74.6377358491
2005,8,15.0377358491
2005,8,53.6377358491
2005,8,6.0377358491
2005,8,9.0377358491
2005,8,-3.3622641509
2005,8,31.4377358491
2005,8,81.4377358491
2005,8,114.0377358491
2005,8,4.4377358491
2005,8,24.0377358491
2005,8,-3.9622641509
2005,8,3.0377358491
2005,8,-3.9622641509
2005,8,-3.9622641509
2005,8,-3.9622641509
2005,8,-3.9622641509
2005,8,-3.9622641509
2005,8,42.8377358491
2005,8,-3.9622641509
2005,8,-3.9622641509
2005,8,14.8377358491
2005,8,-2.3622641509
2005,8,-1.7622641509
2005,8,8.2377358491
2005,8,10.8377358491
2005,8,19.4377358491
2005,8,33.6377358491
2005,9,10.2377358491
2005,9,4.8377358491
2005,9,18.6377358491
2005,9,26.4377358491
2005,9,-0.1622641509
2005,9,-3.9622641509
2005,9,35.6377358491
2005,9,-1.7622641509
2005,9,14.0377358491
2005,9,-3.9622641509
2005,9,-3.9622641509
2005,9,0.2377358491
2005,9,16.0377358491
2005,9,-3.1622641509
2005,9,-0.5622641509
2005,9,13.5377358491
2005,9,-2.9622641509
2005,9,6.8377358491
2005,9,0.2377358491
2005,9,3.6377358491
2005,9,329.9377358491
2005,9,32.8377358491
2005,9,0.6377358491
2005,9,-2.9622641509
2005,9,-3.9622641509
2005,9,-3.9622641509
2005,9,46.8377358491
2005,9,3.0377358491
2005,9,-2.5622641509
2005,9,-3.9622641509
2006,5,-3.9622641509
2006,5,-3.9622641509
2006,5,-3.9622641509
2006,5,-3.9622641509
2006,5,-3.9622641509
2006,5,-3.9622641509
2006,5,-3.5622641509
2006,5,1.5377358491
2006,5,-3.9622641509
2006,5,32.2377358491
2006,5,-3.1622641509
2006,5,-3.9622641509
2006,5,10.0377358491
2006,5,0.6377358491
2006,5,1.2377358491
2006,5,-2.2622641509
2006,5,9.4377358491
2006,5,15.0377358491
2006,5,42.0377358491
2006,5,-2.7622641509
2006,5,34.4377358491
2006,5,24.7377358491
2006,5,14.2377358491
2006,5,14.5377358491
2006,5,-3.3622641509
2006,5,-3.9622641509
2006,5,-0.1622641509
2006,5,-3.9622641509
2006,5,5.9377358491
2006,5,-3.9622641509
2006,5,-3.5622641509
2006,6,-3.5622641509
2006,6,-1.7622641509
2006,6,-1.1622641509
2006,6,-3.9622641509
2006,6,10.8377358491
2006,6,-3.7622641509
2006,6,-3.9622641509
2006,6,-3.9622641509
2006,6,10.0377358491
2006,6,-3.3622641509
2006,6,-3.9622641509
2006,6,-0.1622641509
2006,6,6.0377358491
2006,6,1.8377358491
2006,6,4.2377358491
2006,6,-2.3622641509
2006,6,-3.7622641509
2006,6,0.2377358491
2006,6,2.8377358491
2006,6,10.0377358491
2006,6,11.8377358491
2006,6,-0.3622641509
2006,6,5.2377358491
2006,6,16.4377358491
2006,6,-0.1622641509
2006,6,-2.9622641509
2006,6,33.0377358491
2006,6,-0.9622641509
2006,6,-3.9622641509
2006,6,0.8377358491
2006,7,-3.9622641509
2006,7,0.2377358491
2006,7,-3.9622641509
2006,7,6.4377358491
2006,7,34.8377358491
2006,7,153.4377358491
2006,7,57.8377358491
2006,7,68.6377358491
2006,7,-0.9622641509
2006,7,3.4377358491
2006,7,311.6377358491
2006,7,350.9377358491
2006,7,237.0377358491
2006,7,87.4377358491
2006,7,0.2377358491
2006,7,-3.9622641509
2006,7,0.2377358491
2006,7,-3.5622641509
2006,7,-1.1622641509
2006,7,3.2377358491
2006,7,-1.1622641509
2006,7,7.6377358491
2006,7,25.6377358491
2006,7,96.4377358491
2006,7,49.6377358491
2006,7,35.8377358491
2006,7,-1.0622641509
2006,7,-2.9622641509
2006,7,16.4377358491
2006,7,32.6377358491
2006,7,89.8377358491
2006,8,28.4377358491
2006,8,-3.1622641509
2006,8,-3.9622641509
2006,8,19.2377358491
2006,8,12.0377358491
2006,8,-1.5622641509
2006,8,-1.7622641509
2006,8,11.0377358491
2006,8,1.0377358491
2006,8,11.4377358491
2006,8,2.0377358491
2006,8,3.0377358491
2006,8,1.8377358491
2006,8,34.8377358491
2006,8,19.2377358491
2006,8,16.4377358491
2006,8,56.2377358491
2006,8,140.0377358491
2006,8,99.4377358491
2006,8,86.6377358491
2006,8,17.6377358491
2006,8,33.2377358491
2006,8,12.0377358491
2006,8,-0.5622641509
2006,8,0.2377358491
2006,8,25.4377358491
2006,8,-0.7622641509
2006,8,-3.9622641509
2006,8,-3.9622641509
2006,8,5.0377358491
2006,8,-3.9622641509
2006,9,-3.9622641509
2006,9,-3.9622641509
2006,9,-3.9622641509
2006,9,-3.9622641509
2006,9,1.8377358491
2006,9,-3.9622641509
2006,9,2.8377358491
2006,9,3.2377358491
2006,9,29.0377358491
2006,9,6.6377358491
2006,9,-3.1622641509
2006,9,-3.9622641509
2006,9,-0.5622641509
2006,9,1.8377358491
2006,9,5.0377358491
2006,9,-1.7622641509
2006,9,7.4377358491
2006,9,-3.3622641509
2006,9,10.4377358491
2006,9,-3.9622641509
2006,9,-3.7622641509
2006,9,-2.7622641509
2006,9,-2.7622641509
2006,9,-1.1622641509
2006,9,15.0377358491
2006,9,16.4377358491
2006,9,14.0377358491
2006,9,13.6377358491
2006,9,4.2377358491
2006,9,4.0377358491
2007,5,-3.9622641509
2007,5,-3.9622641509
2007,5,-3.9622641509
2007,5,-3.9622641509
2007,5,-3.9622641509
2007,5,-3.9622641509
2007,5,-3.9622641509
2007,5,-1.1622641509
2007,5,-1.0622641509
2007,5,31.0377358491
2007,5,55.2377358491
2007,5,1.6377358491
2007,5,10.6377358491
2007,5,-1.5622641509
2007,5,-3.9622641509
2007,5,-3.9622641509
2007,5,-3.9622641509
2007,5,-3.9622641509
2007,5,-3.1622641509
2007,5,-3.9622641509
2007,5,24.0377358491
2007,5,-2.6622641509
2007,5,5.8377358491
2007,5,-3.9622641509
2007,5,33.0377358491
2007,5,15.4377358491
2007,5,45.0377358491
2007,5,27.6377358491
2007,5,-1.3622641509
2007,5,-2.7622641509
2007,5,1.4377358491
2007,6,28.2377358491
2007,6,11.8377358491
2007,6,-3.9622641509
2007,6,1.8377358491
2007,6,-3.9622641509
2007,6,-3.9622641509
2007,6,-3.9622641509
2007,6,10.2377358491
2007,6,7.6377358491
2007,6,-3.9622641509
2007,6,-0.5622641509
2007,6,-3.9622641509
2007,6,1.0377358491
2007,6,-3.1622641509
2007,6,-1.3622641509
2007,6,-3.9622641509
2007,6,-3.9622641509
2007,6,18.4377358491
2007,6,44.8377358491
2007,6,29.6377358491
2007,6,21.4377358491
2007,6,5.4377358491
2007,6,14.2377358491
2007,6,2.2377358491
2007,6,26.4377358491
2007,6,16.2377358491
2007,6,6.6377358491
2007,6,47.8377358491
2007,6,-3.9622641509
2007,6,-3.9622641509
2007,7,-3.9622641509
2007,7,5.4377358491
2007,7,-3.9622641509
2007,7,-3.9622641509
2007,7,-0.5622641509
2007,7,23.8377358491
2007,7,-2.5622641509
2007,7,-0.5622641509
2007,7,-3.9622641509
2007,7,-2.7622641509
2007,7,0.2377358491
2007,7,-1.7622641509
2007,7,20.8377358491
2007,7,3.6377358491
2007,7,-3.9622641509
2007,7,-3.9622641509
2007,7,-3.9622641509
2007,7,-0.7622641509
2007,7,-3.9622641509
2007,7,1.4377358491
2007,7,-2.7622641509
2007,7,11.4377358491
2007,7,0.2377358491
2007,7,0.2377358491
2007,7,6.0377358491
2007,7,26.8377358491
2007,7,7.8377358491
2007,7,10.8377358491
2007,7,7.8377358491
2007,7,-1.9622641509
2007,7,14.6377358491
2007,8,-3.5622641509
2007,8,-3.9622641509
2007,8,-3.9622641509
2007,8,-0.5622641509
2007,8,18.2377358491
2007,8,20.2377358491
2007,8,152.0377358491
2007,8,116.8377358491
2007,8,178.0377358491
2007,8,39.4377358491
2007,8,10.0377358491
2007,8,2.0377358491
2007,8,48.0377358491
2007,8,35.6377358491
2007,8,31.6377358491
2007,8,38.4377358491
2007,8,187.0377358491
2007,8,45.2377358491
2007,8,-0.5622641509
2007,8,10.2377358491
2007,8,-3.9622641509
2007,8,2.4377358491
2007,8,56.0377358491
2007,8,27.6377358491
2007,8,-1.1622641509
2007,8,-3.3622641509
2007,8,-1.3622641509
2007,8,82.2377358491
2007,8,-0.5622641509
2007,8,0.0377358491
2007,8,0.2377358491
2007,9,3.8377358491
2007,9,9.4377358491
2007,9,-3.5622641509
2007,9,-2.5622641509
2007,9,-3.9622641509
2007,9,49.0377358491
2007,9,-3.7622641509
2007,9,-3.9622641509
2007,9,-3.9622641509
2007,9,-3.1622641509
2007,9,5.4377358491
2007,9,-3.9622641509
2007,9,32.1377358491
2007,9,10.7377358491
2007,9,11.4377358491
2007,9,-3.7622641509
2007,9,18.2377358491
2007,9,2.8377358491
2007,9,2.6377358491
2007,9,-2.7622641509
2007,9,6.6377358491
2007,9,19.6377358491
2007,9,1.6377358491
2007,9,-3.7622641509
2007,9,33.2377358491
2007,9,30.8377358491
2007,9,-3.9622641509
2007,9,9.4377358491
2007,9,47.0377358491
2007,9,23.8377358491
2008,5,35.8377358491
2008,5,-2.5622641509
2008,5,49.0377358491
2008,5,-3.9622641509
2008,5,0.6377358491
2008,5,4.8377358491
2008,5,-3.9622641509
2008,5,-0.5622641509
2008,5,-3.9622641509
2008,5,-3.7622641509
2008,5,-3.9622641509
2008,5,18.6377358491
2008,5,0.4377358491
2008,5,4.6377358491
2008,5,15.4377358491
2008,5,28.6377358491
2008,5,360.4377358491
2008,5,161.6377358491
2008,5,-1.7622641509
2008,5,8.0377358491
2008,5,9.4377358491
2008,5,12.6377358491
2008,5,23.8377358491
2008,5,-2.1622641509
2008,5,-1.5622641509
2008,5,-3.3622641509
2008,5,3.6377358491
2008,5,22.6377358491
2008,5,-3.9622641509
2008,5,-3.9622641509
2008,5,-3.9622641509
2008,6,-1.5622641509
2008,6,-3.9622641509
2008,6,-3.9622641509
2008,6,9.2377358491
2008,6,13.4377358491
2008,6,-3.9622641509
2008,6,-3.9622641509
2008,6,2.6377358491
2008,6,0.4377358491
2008,6,-3.9622641509
2008,6,4.8377358491
2008,6,17.0377358491
2008,6,-3.9622641509
2008,6,-3.9622641509
2008,6,-3.5622641509
2008,6,-1.9622641509
2008,6,-3.5622641509
2008,6,22.2377358491
2008,6,35.2377358491
2008,6,-3.9622641509
2008,6,-3.9622641509
2008,6,65.2377358491
2008,6,26.2377358491
2008,6,-2.7622641509
2008,6,-0.7622641509
2008,6,-3.9622641509
2008,6,15.2377358491
2008,6,31.6377358491
2008,6,2.4377358491
2008,6,-3.9622641509
2008,7,-3.9622641509
2008,7,-3.9622641509
2008,7,16.0377358491
2008,7,2.4377358491
2008,7,-2.9622641509
2008,7,-2.7622641509
2008,7,11.0377358491
2008,7,-3.9622641509
2008,7,-1.1622641509
2008,7,2.8377358491
2008,7,0.0377358491
2008,7,-1.7622641509
2008,7,-0.1622641509
2008,7,106.6377358491
2008,7,77.2377358491
2008,7,75.8377358491
2008,7,10.0377358491
2008,7,-3.9622641509
2008,7,1.2377358491
2008,7,19.2377358491
2008,7,-0.5622641509
2008,7,6.8377358491
2008,7,-3.9622641509
2008,7,7.8377358491
2008,7,-1.3622641509
2008,7,79.2377358491
2008,7,134.0377358491
2008,7,3.6377358491
2008,7,19.4377358491
2008,7,-3.9622641509
2008,7,19.2377358491
2008,8,-0.9622641509
2008,8,45.8377358491
2008,8,37.8377358491
2008,8,95.8377358491
2008,8,53.9377358491
2008,8,20.8377358491
2008,8,22.0377358491
2008,8,8.0377358491
2008,8,53.0377358491
2008,8,15.8377358491
2008,8,-3.9622641509
2008,8,27.4377358491
2008,8,2.2377358491
2008,8,-3.9622641509
2008,8,8.6377358491
2008,8,30.6377358491
2008,8,-3.3622641509
2008,8,-3.3622641509
2008,8,248.0377358491
2008,8,197.0377358491
2008,8,-0.9622641509
2008,8,-3.9622641509
2008,8,1.4377358491
2008,8,-1.1622641509
2008,8,-3.9622641509
2008,8,20.0377358491
2008,8,28.0377358491
2008,8,-3.5622641509
2008,8,-3.9622641509
2008,8,-3.9622641509
2008,8,-2.9622641509
2008,9,26.4377358491
2008,9,-2.1622641509
2008,9,-3.7622641509
2008,9,5.8377358491
2008,9,-0.9622641509
2008,9,-3.9622641509
2008,9,-3.9622641509
2008,9,6.6377358491
2008,9,14.4377358491
2008,9,19.2377358491
2008,9,22.8377358491
2008,9,12.0377358491
2008,9,34.4377358491
2008,9,-2.9622641509
2008,9,6.4377358491
2008,9,-1.1622641509
2008,9,3.4377358491
2008,9,-0.7622641509
2008,9,-3.3622641509
2008,9,-3.9622641509
2008,9,69.6377358491
2008,9,369.6377358491
2008,9,-1.5622641509
2008,9,7.8377358491
2008,9,51.4377358491
2008,9,-3.9622641509
2008,9,32.4377358491
2008,9,-0.1622641509
2008,9,-3.9622641509
2008,9,-3.9622641509
2009,5,-3.9622641509
2009,5,-3.9622641509
2009,5,1.6377358491
2009,5,-3.9622641509
2009,5,44.0377358491
2009,5,16.0377358491
2009,5,146.6377358491
2009,5,1.5377358491
2009,5,41.4377358491
2009,5,8.6377358491
2009,5,4.4377358491
2009,5,11.1377358491
2009,5,-1.8622641509
2009,5,16.6377358491
2009,5,-3.7622641509
2009,5,-3.3622641509
2009,5,0.6377358491
2009,5,-3.9622641509
2009,5,-3.9622641509
2009,5,-3.9622641509
2009,5,-3.9622641509
2009,5,-3.9622641509
2009,5,-3.9622641509
2009,5,-3.9622641509
2009,5,-3.9622641509
2009,5,-0.3622641509
2009,5,-3.9622641509
2009,5,2.0377358491
2009,5,14.6377358491
2009,5,26.2377358491
2009,5,-3.1622641509
2009,6,3.4377358491
2009,6,37.6377358491
2009,6,81.6377358491
2009,6,222.4377358491
2009,6,206.2377358491
2009,6,-3.9622641509
2009,6,-3.9622641509
2009,6,-2.9622641509
2009,6,7.2377358491
2009,6,-3.3622641509
2009,6,-0.9622641509
2009,6,-3.9622641509
2009,6,0.2377358491
2009,6,28.8377358491
2009,6,32.6377358491
2009,6,25.8377358491
2009,6,11.8377358491
2009,6,29.4377358491
2009,6,13.2377358491
2009,6,7.6377358491
2009,6,-3.9622641509
2009,6,-3.9622641509
2009,6,-3.9622641509
2009,6,2.0377358491
2009,6,11.4377358491
2009,6,-3.9622641509
2009,6,-2.8622641509
2009,6,3.9377358491
2009,6,6.0377358491
2009,6,-2.7622641509
2009,7,8.5377358491
2009,7,3.8377358491
2009,7,-2.5622641509
2009,7,-3.3622641509
2009,7,26.6377358491
2009,7,51.8377358491
2009,7,18.6377358491
2009,7,-0.9622641509
2009,7,47.2377358491
2009,7,28.2377358491
2009,7,51.4377358491
2009,7,34.6377358491
2009,7,1.6377358491
2009,7,-1.7622641509
2009,7,-2.7622641509
2009,7,47.6377358491
2009,7,187.4377358491
2009,7,31.2377358491
2009,7,-3.5622641509
2009,7,-2.3622641509
2009,7,4.0377358491
2009,7,7.0377358491
2009,7,-3.7622641509
2009,7,5.6377358491
2009,7,7.2377358491
2009,7,41.5377358491
2009,7,40.8377358491
2009,7,4.0377358491
2009,7,-3.9622641509
2009,7,1.2377358491
2009,7,10.0377358491
2009,8,17.4377358491
2009,8,19.8377358491
2009,8,24.2377358491
2009,8,6.0377358491
2009,8,123.6377358491
2009,8,422.0377358491
2009,8,118.0377358491
2009,8,48.0377358491
2009,8,2.4377358491
2009,8,-1.9622641509
2009,8,-3.9622641509
2009,8,3.0377358491
2009,8,2.8377358491
2009,8,-3.7622641509
2009,8,21.0377358491
2009,8,14.6377358491
2009,8,12.2377358491
2009,8,30.1377358491
2009,8,-0.5622641509
2009,8,-3.9622641509
2009,8,-3.9622641509
2009,8,-1.7622641509
2009,8,-3.9622641509
2009,8,-3.1622641509
2009,8,27.8377358491
2009,8,24.6377358491
2009,8,24.6377358491
2009,8,4.2377358491
2009,8,34.0377358491
2009,8,26.0377358491
2009,8,8.4377358491
2009,9,5.0377358491
2009,9,-2.7622641509
2009,9,4.2377358491
2009,9,18.6377358491
2009,9,6.0377358491
2009,9,25.4377358491
2009,9,6.8377358491
2009,9,28.1377358491
2009,9,14.8377358491
2009,9,-1.3622641509
2009,9,24.0377358491
2009,9,115.0377358491
2009,9,41.2377358491
2009,9,-3.7622641509
2009,9,-2.7622641509
2009,9,-1.3622641509
2009,9,2.2377358491
2009,9,17.0377358491
2009,9,4.6377358491
2009,9,15.6377358491
2009,9,-1.5622641509
2009,9,0.0377358491
2009,9,13.2377358491
2009,9,-2.3622641509
2009,9,22.0377358491
2009,9,31.0377358491
2009,9,9.2377358491
2009,9,10.8377358491
2009,9,-1.9622641509
2009,9,0.4377358491
2010,5,7.0377358491
2010,5,-3.9622641509
2010,5,-2.7622641509
2010,5,7.2377358491
2010,5,-3.9622641509
2010,5,-2.1622641509
2010,5,-0.7622641509
2010,5,-3.9622641509
2010,5,-3.9622641509
2010,5,14.8377358491
2010,5,3.0377358491
2010,5,-3.9622641509
2010,5,-3.9622641509
2010,5,-3.9622641509
2010,5,-2.3622641509
2010,5,-3.9622641509
2010,5,10.2377358491
2010,5,-3.9622641509
2010,5,-3.9622641509
2010,5,-3.9622641509
2010,5,-2.5622641509
2010,5,-1.3622641509
2010,5,-3.9622641509
2010,5,8.0377358491
2010,5,22.2377358491
2010,5,40.0377358491
2010,5,14.6377358491
2010,5,23.2377358491
2010,5,-3.9622641509
2010,5,8.8377358491
2010,5,23.8377358491
2010,6,3.8377358491
2010,6,1.4377358491
2010,6,0.6377358491
2010,6,3.5377358491
2010,6,6.4377358491
2010,6,-3.9622641509
2010,6,-3.9622641509
2010,6,-3.9622641509
2010,6,-1.9622641509
2010,6,19.6377358491
2010,6,29.0377358491
2010,6,-0.7622641509
2010,6,5.2377358491
2010,6,-2.7622641509
2010,6,-3.9622641509
2010,6,-3.9622641509
2010,6,5.8377358491
2010,6,-3.1622641509
2010,6,47.8377358491
2010,6,31.0377358491
2010,6,-2.1622641509
2010,6,0.6377358491
2010,6,-3.7622641509
2010,6,11.4377358491
2010,6,-1.0622641509
2010,6,2.2377358491
2010,6,-3.9622641509
2010,6,0.4377358491
2010,6,9.2377358491
2010,6,-3.9622641509
2010,7,-0.9622641509
2010,7,7.2377358491
2010,7,1.2377358491
2010,7,-3.9622641509
2010,7,6.0377358491
2010,7,-3.9622641509
2010,7,14.8377358491
2010,7,17.6377358491
2010,7,45.4377358491
2010,7,39.1377358491
2010,7,0.0377358491
2010,7,27.0377358491
2010,7,0.8377358491
2010,7,-3.1622641509
2010,7,4.0377358491
2010,7,-3.3622641509
2010,7,52.0377358491
2010,7,12.4377358491
2010,7,0.2377358491
2010,7,6.8377358491
2010,7,24.0377358491
2010,7,8.0377358491
2010,7,32.4377358491
2010,7,33.4377358491
2010,7,48.8377358491
2010,7,5.4377358491
2010,7,0.0377358491
2010,7,8.0377358491
2010,7,11.2377358491
2010,7,23.2377358491
2010,7,6.4377358491
2010,8,-0.1622641509
2010,8,74.0377358491
2010,8,52.2377358491
2010,8,28.0377358491
2010,8,18.2377358491
2010,8,17.4377358491
2010,8,19.8377358491
2010,8,38.3377358491
2010,8,3.6377358491
2010,8,-3.9622641509
2010,8,6.2377358491
2010,8,7.4377358491
2010,8,-3.7622641509
2010,8,-2.1622641509
2010,8,9.6377358491
2010,8,50.8377358491
2010,8,-3.9622641509
2010,8,-2.7622641509
2010,8,7.4377358491
2010,8,2.2377358491
2010,8,-0.7622641509
2010,8,2.3377358491
2010,8,14.2377358491
2010,8,-3.9622641509
2010,8,0.8377358491
2010,8,-3.5622641509
2010,8,5.0377358491
2010,8,16.0377358491
2010,8,15.0377358491
2010,8,35.6377358491
2010,8,14.0377358491
2010,9,34.8377358491
2010,9,17.8377358491
2010,9,12.6377358491
2010,9,5.2377358491
2010,9,-3.9622641509
2010,9,16.0377358491
2010,9,-3.9622641509
2010,9,8.0377358491
2010,9,-0.9622641509
2010,9,31.6377358491
2010,9,-1.1622641509
2010,9,-3.9622641509
2010,9,16.8377358491
2010,9,-3.9622641509
2010,9,25.0377358491
2010,9,-3.7622641509
2010,9,-3.9622641509
2010,9,2.2377358491
2010,9,-3.9622641509
2010,9,-3.9622641509
2010,9,11.8377358491
2010,9,-3.3622641509
2010,9,31.0377358491
2010,9,8.0377358491
2010,9,6.2377358491
2010,9,-3.9622641509
2010,9,-3.5622641509
2010,9,-3.9622641509
2010,9,-3.9622641509
2010,9,2.8377358491
2011,5,-3.9622641509
2011,5,-3.9622641509
2011,5,-3.9622641509
2011,5,0.0377358491
2011,5,-3.9622641509
2011,5,-3.9622641509
2011,5,-3.9622641509
2011,5,5.2377358491
2011,5,155.4377358491
2011,5,26.0377358491
2011,5,-3.9622641509
2011,5,-3.9622641509
2011,5,-3.9622641509
2011,5,5.6377358491
2011,5,-1.5622641509
2011,5,-3.9622641509
2011,5,-2.3622641509
2011,5,33.0377358491
2011,5,-3.9622641509
2011,5,19.0377358491
2011,5,-3.9622641509
2011,5,19.2377358491
2011,5,20.8377358491
2011,5,2.0377358491
2011,5,24.0377358491
2011,5,15.4377358491
2011,5,14.2377358491
2011,5,16.2377358491
2011,5,31.7377358491
2011,5,6.8377358491
2011,5,-3.9622641509
2011,6,-3.9622641509
2011,6,-3.9622641509
2011,6,2.0377358491
2011,6,-3.9622641509
2011,6,-3.7622641509
2011,6,-2.1622641509
2011,6,-3.9622641509
2011,6,9.4377358491
2011,6,5.8377358491
2011,6,-3.1622641509
2011,6,-2.7622641509
2011,6,-3.9622641509
2011,6,-3.9622641509
2011,6,1.0377358491
2011,6,-3.9622641509
2011,6,-3.9622641509
2011,6,-3.9622641509
2011,6,-1.3622641509
2011,6,11.4377358491
2011,6,13.0377358491
2011,6,10.6377358491
2011,6,-0.1622641509
2011,6,27.4377358491
2011,6,139.2377358491
2011,6,142.2377358491
2011,6,90.7377358491
2011,6,4.0377358491
2011,6,-3.9622641509
2011,6,5.6377358491
2011,6,0.4377358491
2011,7,24.0377358491
2011,7,-3.9622641509
2011,7,-2.5622641509
2011,7,-3.5622641509
2011,7,13.0377358491
2011,7,8.6377358491
2011,7,0.0377358491
2011,7,22.2377358491
2011,7,2.9377358491
2011,7,14.8377358491
2011,7,33.6377358491
2011,7,14.0377358491
2011,7,14.2377358491
2011,7,-1.7622641509
2011,7,-3.9622641509
2011,7,-3.9622641509
2011,7,11.8377358491
2011,7,3.4377358491
2011,7,-1.1622641509
2011,7,-3.9622641509
2011,7,3.5377358491
2011,7,-3.6622641509
2011,7,37.0377358491
2011,7,26.6377358491
2011,7,-2.1622641509
2011,7,-0.9622641509
2011,7,94.2377358491
2011,7,3.0377358491
2011,7,-1.4622641509
2011,7,4.8377358491
2011,7,5.5377358491
2011,8,4.0377358491
2011,8,119.0377358491
2011,8,23.6377358491
2011,8,3.8377358491
2011,8,11.0377358491
2011,8,3.2377358491
2011,8,14.0377358491
2011,8,-2.3622641509
2011,8,19.7377358491
2011,8,3.0377358491
2011,8,0.0377358491
2011,8,-3.9622641509
2011,8,-1.3622641509
2011,8,-3.5622641509
2011,8,-3.9622641509
2011,8,-1.9622641509
2011,8,13.6377358491
2011,8,-3.9622641509
2011,8,5.2377358491
2011,8,-2.7622641509
2011,8,-0.5622641509
2011,8,-2.1622641509
2011,8,0.2377358491
2011,8,-3.5622641509
2011,8,2.0377358491
2011,8,187.0377358491
2011,8,221.0377358491
2011,8,110.8377358491
2011,8,113.0377358491
2011,8,97.2377358491
2011,8,51.6377358491
2011,9,11.8377358491
2011,9,9.0377358491
2011,9,94.6377358491
2011,9,16.0377358491
2011,9,-0.3622641509
2011,9,-3.3622641509
2011,9,1.6377358491
2011,9,-1.5622641509
2011,9,0.2377358491
2011,9,-2.5622641509
2011,9,14.4377358491
2011,9,-2.5622641509
2011,9,-3.4622641509
2011,9,11.6377358491
2011,9,1.0377358491
2011,9,6.0377358491
2011,9,74.9377358491
2011,9,69.4377358491
2011,9,18.4377358491
2011,9,23.4377358491
2011,9,6.4377358491
2011,9,-0.0622641509
2011,9,2.6377358491
2011,9,5.6377358491
2011,9,0.0377358491
2011,9,19.0377358491
2011,9,86.0377358491
2011,9,39.8377358491
2011,9,-0.3622641509
2011,9,2.6377358491
2012,5,-3.9622641509
2012,5,-3.9622641509
2012,5,-2.3622641509
2012,5,-3.9622641509
2012,5,-3.9622641509
2012,5,-3.9622641509
2012,5,-3.9622641509
2012,5,1.6377358491
2012,5,-2.9622641509
2012,5,24.2377358491
2012,5,2.8377358491
2012,5,-0.7622641509
2012,5,9.4377358491
2012,5,3.0377358491
2012,5,30.0377358491
2012,5,-3.9622641509
2012,5,-3.9622641509
2012,5,-1.5622641509
2012,5,14.6377358491
2012,5,-2.3622641509
2012,5,0.2377358491
2012,5,-3.9622641509
2012,5,9.6377358491
2012,5,-3.9622641509
2012,5,-3.9622641509
2012,5,-3.9622641509
2012,5,1.2377358491
2012,5,12.0377358491
2012,5,11.1377358491
2012,5,8.2377358491
2012,5,14.0377358491
2012,6,17.4377358491
2012,6,91.0377358491
2012,6,53.8377358491
2012,6,26.0377358491
2012,6,-2.4622641509
2012,6,-1.9622641509
2012,6,10.7377358491
2012,6,14.4377358491
2012,6,-0.1622641509
2012,6,10.0377358491
2012,6,13.2377358491
2012,6,49.9377358491
2012,6,-1.0622641509
2012,6,26.2377358491
2012,6,0.2377358491
2012,6,8.2377358491
2012,6,65.0377358491
2012,6,4.8377358491
2012,6,15.0377358491
2012,6,42.2377358491
2012,6,-3.1622641509
2012,6,-3.9622641509
2012,6,-3.9622641509
2012,6,-0.3622641509
2012,6,21.2377358491
2012,6,-0.3622641509
2012,6,7.6377358491
2012,6,63.0377358491
2012,6,12.6377358491
2012,6,4.4377358491
2012,7,9.2377358491
2012,7,-3.9622641509
2012,7,4.8377358491
2012,7,21.8377358491
2012,7,-2.1622641509
2012,7,5.0377358491
2012,7,-3.9622641509
2012,7,34.4377358491
2012,7,8.6377358491
